date,Open,High,Low,OT,Adj Close,Volume
12/10/2012,731,732.25,721,726.75,726.75,3979
12/11/2012,727,731.25,720,724.25,724.25,3072
12/12/2012,724.25,727.25,716.25,721,721,2342
12/13/2012,721,724,709.25,712.25,712.25,2345
12/14/2012,711.5,720,710.25,718.75,718.75,110147
12/17/2012,732,734.75,721.25,724,724,85027
12/18/2012,724,725.75,715.25,720,720,83591
12/19/2012,721.25,723,701.5,703,703,158527
12/20/2012,704,705,687.5,696.5,696.5,160185
12/21/2012,697,704.75,696.75,702,702,67201
12/24/2012,703,707.25,700.5,704.25,704.25,21068
12/26/2012,705,706.25,692.25,693.25,693.25,59316
12/27/2012,693.25,695.5,689.25,691.5,691.5,64279
12/28/2012,691.75,696.25,688.75,694,694,62755
12/31/2012,694,700,689.25,698.25,698.25,62119
1/2/2013,706.25,707.25,687.75,690.75,690.75,110788
1/3/2013,690.75,694.75,685,689.25,689.25,108074
1/4/2013,688,692.25,679.5,680.25,680.25,126506
1/7/2013,680.5,690,678,685.5,685.5,116838
1/8/2013,685.5,694.5,683.75,688.75,688.75,122407
1/9/2013,688,696,686.5,694.25,694.25,115574
1/10/2013,694.75,700.5,694.5,698.75,698.75,134030
1/11/2013,698.5,723.75,686.25,708.75,708.75,305608
1/14/2013,713.75,726.75,713,724,724,173515
1/15/2013,723.5,734.5,722,730.5,730.5,175272
1/16/2013,730,735,724.5,731.25,731.25,155128
1/17/2013,731.25,734,722.5,724.5,724.5,114277
1/18/2013,724.5,729.5,723,727.5,727.5,134681
1/22/2013,730.25,734.75,726.25,728.5,728.5,104383
1/23/2013,728,730.5,719.25,720.75,720.75,118851
1/24/2013,720.25,726,714.5,724.25,724.25,128864
1/25/2013,725,727.5,717.5,720.75,720.75,110652
1/28/2013,722.75,729.75,719,729.25,729.25,101032
1/29/2013,728.5,732.5,727.5,729.5,729.5,109083
1/30/2013,729,741,725.5,740.25,740.25,152247
1/31/2013,739.25,744.5,734.25,740.5,740.5,163800
2/1/2013,740.25,746.25,735,736,736,159080
2/4/2013,738.5,741.75,730.75,734.25,734.25,102032
2/5/2013,734,735,724,729,729,138896
2/6/2013,729.25,729.5,720.5,722.5,722.5,117529
2/7/2013,721.25,722.25,710,710.75,710.75,182487
2/8/2013,710.5,720.75,706.75,709,709,244566
2/11/2013,709,713.75,701,702.25,702.25,185558
2/12/2013,702.25,703.25,691.5,696.25,696.25,202092
2/13/2013,696.5,701,687.25,695.5,695.5,187129
2/14/2013,695.75,699.25,690,694.75,694.75,133467
2/15/2013,695,703.25,694,698.75,698.75,126664
2/19/2013,701,703.25,691,695.25,695.25,126555
2/20/2013,696.75,701.5,693.25,700.5,700.5,140765
2/21/2013,700,701.25,690,690.75,690.75,137028
2/22/2013,692,697.75,690,690.25,690.25,121671
2/25/2013,690,695.5,687.5,693.5,693.5,110974
2/26/2013,693.5,705.75,691.75,705,705,125539
2/27/2013,705,711.25,702.5,709.5,709.5,117894
2/28/2013,709.5,722,709.5,719.5,719.5,42717
3/1/2013,719.5,726.5,716,724.25,724.25,14200
3/4/2013,724.25,730.5,715.25,723,723,8020
3/5/2013,723,733.5,722.75,732,732,6351
3/6/2013,732.25,732.25,707.5,708,708,6062
3/7/2013,707.75,713.5,704,711.5,711.5,2063
3/8/2013,712.75,725.75,711.5,725.25,725.25,1684
3/11/2013,726.5,736.75,725.5,734.5,734.5,1514
3/12/2013,733.25,743.25,730,741,741,1794
3/13/2013,741,744,730,741.25,741.25,2128
3/14/2013,742,748.75,730,732.75,732.75,103856
3/15/2013,716,719.75,712.25,717,717,100018
3/18/2013,715.5,721,710,720,720,92674
3/19/2013,719,728.75,718.5,728.5,728.5,131277
3/20/2013,727,733,724.5,732.5,732.5,121847
3/21/2013,731.25,734.5,726.5,733,733,96276
3/22/2013,732.25,733,720,726.25,726.25,117973
3/25/2013,725.5,734,721.5,733.25,733.25,94637
3/26/2013,731.5,732.75,725.5,730.25,730.25,94362
3/27/2013,730,737.75,727.75,735.25,735.25,115147
3/28/2013,734,736.25,695.25,695.25,695.25,207050
4/1/2013,679,679,636.5,642.25,642.25,273482
4/2/2013,647,653.75,634,640.5,640.5,197041
4/3/2013,641.5,647,635.75,641.5,641.5,165636
4/4/2013,642.5,644,627,630,630,169841
4/5/2013,630,635.75,626.5,629,629,152288
4/8/2013,627.5,635.5,627.5,633.5,633.5,127966
4/9/2013,634.25,646,634,644.25,644.25,157851
4/10/2013,644,666.75,634.25,649,649,195455
4/11/2013,649,661.5,647,651.25,651.25,140556
4/12/2013,651.25,659.75,651.25,658.5,658.5,93743
4/15/2013,660.5,661,644.5,646.75,646.75,96370
4/16/2013,645,664,641,663.25,663.25,112622
4/17/2013,662.75,665.25,656.5,660.5,660.5,99184
4/18/2013,659,664.5,643,644.5,644.5,124212
4/19/2013,645.25,652.75,642.75,652,652,67425
4/22/2013,649.5,649.5,640.5,645.75,645.75,66975
4/23/2013,647.5,647.5,638,638.5,638.5,91749
4/24/2013,638.5,644.75,636,639.5,639.5,84141
4/25/2013,639.5,647,638.5,645.25,645.25,53896
4/26/2013,645,645,638.5,644,644,78524
4/29/2013,649,688.75,649,684,684,93276
4/30/2013,684.5,693,675.25,683.25,683.25,30420
5/1/2013,679.5,686.25,671,681.75,681.75,10235
5/2/2013,682,699.25,679.25,697.5,697.5,8678
5/3/2013,697,705,695,699.5,699.5,6150
5/6/2013,689,689,675.5,678.75,678.75,4247
5/7/2013,682,683.75,674.75,676.5,676.5,4152
5/8/2013,675.75,679.5,669,675,675,2301
5/9/2013,675,698,672.25,694.5,694.5,2383
5/10/2013,693,699.25,672,687.75,687.75,3813
5/13/2013,694,722.5,694,718,718,1784
5/14/2013,718,722,704.25,706.75,706.75,64384
5/15/2013,652,659.75,645,650.75,650.75,78502
5/16/2013,650.25,652,640.25,641.5,641.5,72057
5/17/2013,641.75,656,638.25,652.75,652.75,98929
5/20/2013,652,660.75,642.75,649.5,649.5,88236
5/21/2013,644.75,647,632.5,640,640,101487
5/22/2013,640.25,659.25,637.75,658.5,658.5,119109
5/23/2013,658,669.75,653,662,662,115606
5/24/2013,660.5,664.75,655.5,657.25,657.25,83484
5/28/2013,659,669.5,655,666.5,666.5,85496
5/29/2013,666,668.25,651.5,665,665,135982
5/30/2013,663.75,667.25,649.5,654.25,654.25,103450
5/31/2013,654,665.75,652.25,662,662,97577
6/3/2013,661.25,669,643.75,655.75,655.75,119563
6/4/2013,655.5,664.25,648,660.5,660.5,90516
6/5/2013,660.75,667,658.5,660.75,660.75,99328
6/6/2013,660,664.5,655.5,663.25,663.25,73049
6/7/2013,662.75,674,659.5,666.25,666.25,122077
6/10/2013,661.25,664.5,648.5,650,650,122282
6/11/2013,650.5,661.25,647.25,659.5,659.5,111234
6/12/2013,659,662,646.25,650.75,650.75,138800
6/13/2013,652,653,640.5,643.5,643.5,125191
6/14/2013,644,658,643.75,655,655,97377
6/17/2013,652.5,672,651.5,668.5,668.5,122002
6/18/2013,667.75,677.25,662.5,673.25,673.25,160579
6/19/2013,672,683.5,665.25,682.25,682.25,145518
6/20/2013,679.75,679.75,667.5,673.25,673.25,81189
6/21/2013,673,673.75,660.25,661.75,661.75,90417
6/24/2013,660,660.25,650.5,653.25,653.25,63780
6/25/2013,654,660.75,652,656.75,656.75,76136
6/26/2013,658.5,667,658.5,664.5,664.5,84387
6/27/2013,664,670,660.5,667.25,667.25,89216
6/28/2013,668,685.5,652.25,679.25,679.25,37861
7/1/2013,678.5,690,653.5,655.5,655.5,18279
7/2/2013,652.5,678.5,651,672.75,672.75,7919
7/3/2013,674,681.75,670,678.25,678.25,3929
7/5/2013,678,687,677.75,684.75,684.75,2868
7/8/2013,684,695,684,691.75,691.75,4255
7/9/2013,692,710,692,704,704,3665
7/10/2013,703.75,711.75,703.25,709.75,709.75,2647
7/11/2013,712,730,709,716.75,716.75,3195
7/12/2013,718,726.5,700.5,701.5,701.5,59827
7/15/2013,542.5,543.75,534.5,536.25,536.25,50492
7/16/2013,540,549.75,539,545.25,545.25,55368
7/17/2013,546.25,549,537.75,538.5,538.5,45385
7/18/2013,537.5,542.5,532,541,541,69576
7/19/2013,539.75,545.5,536.75,544,544,77722
7/22/2013,544.25,545,536.25,540.75,540.75,49041
7/23/2013,539.25,539.25,521.5,522.5,522.5,92858
7/24/2013,522.5,524.25,507.75,508.25,508.25,103138
7/25/2013,508.5,510.75,492.25,496,496,126368
7/26/2013,495.25,499.75,490.75,492,492,65924
7/29/2013,492,497.5,488.25,489.25,489.25,64514
7/30/2013,489.75,497.25,489.5,495.5,495.5,64592
7/31/2013,495.5,499.5,493,499,499,76256
8/1/2013,499,499.75,486.5,487.5,487.5,68277
8/2/2013,487.5,489.25,475.25,476,476,83417
8/5/2013,473,475,465.5,469.25,469.25,74631
8/6/2013,469,475.5,465.5,472.25,472.25,70677
8/7/2013,472,476.25,467.25,468.25,468.25,90363
8/8/2013,468,475.5,468,473.5,473.5,90623
8/9/2013,473,476.75,464,465.75,465.75,80179
8/12/2013,465.5,480,457,472,472,110053
8/13/2013,472,476.5,453.75,455.25,455.25,112285
8/14/2013,455.25,465.75,455,464.75,464.75,80627
8/15/2013,465,485,464.25,481.5,481.5,81198
8/16/2013,481,483.75,468.5,473.75,473.75,62894
8/19/2013,483.25,493.75,478.25,493.25,493.25,55413
8/20/2013,492.75,494.25,482.5,483.75,483.75,46399
8/21/2013,483.5,499.5,482,498,498,74947
8/22/2013,497.25,498.75,486.5,487.5,487.5,67915
8/23/2013,487.5,500,487,495.5,495.5,73982
8/26/2013,500.75,522.75,500.75,515.75,515.75,72379
8/27/2013,515,519.25,498.75,499.75,499.75,61666
8/28/2013,500,506.75,495.5,504.25,504.25,62695
8/29/2013,503.75,504.5,496,497.25,497.25,62086
8/30/2013,496.75,499.5,487.75,495,495,33789
9/3/2013,501.25,504.5,486,498,498,12789
9/4/2013,497,497,487.5,494,494,8034
9/5/2013,493.75,495,483.5,489.5,489.5,6334
9/6/2013,489.25,492.5,484.25,491.5,491.5,3032
9/9/2013,491,493.5,475.5,477.25,477.25,5827
9/10/2013,475.5,476.5,472.25,474.75,474.75,5288
9/11/2013,474.5,480.25,473,479.75,479.75,2891
9/12/2013,479.75,485.75,466.25,479,479,2128
9/13/2013,479.75,480.75,450,450,450,95246
9/16/2013,457.5,462,454,456.5,456.5,96537
9/17/2013,457,468.5,453.25,454,454,142922
9/18/2013,454,457,452,456.25,456.25,98955
9/19/2013,457,463.25,455.5,459.5,459.5,118125
9/20/2013,459.5,460,450.5,451,451,117384
9/23/2013,450,455,448.25,453.25,453.25,85790
9/24/2013,452.5,457,448,448.75,448.75,102415
9/25/2013,448.25,456.75,448.25,454.75,454.75,102257
9/26/2013,454.5,457.75,451,456.75,456.75,81835
9/27/2013,456.5,459,453,454,454,96327
9/30/2013,452.5,462,440.75,441.5,441.5,231380
10/1/2013,441.25,444.75,435.25,439,439,162610
10/2/2013,438.75,441,435,439,439,110682
10/3/2013,438.75,443.75,438,439.25,439.25,97170
10/4/2013,439.5,443.75,438.75,443.25,443.25,80706
10/7/2013,442.75,449.5,441.5,449.25,449.25,148378
10/8/2013,448.5,449.75,439.75,441.75,441.75,127958
10/9/2013,441.5,447,440.5,443.5,443.5,106370
10/10/2013,443,446.5,436.5,438.25,438.25,110458
10/11/2013,436.5,437,432.5,433.25,433.25,95879
10/14/2013,432.75,437.5,432,437,437,87547
10/15/2013,436.5,444,436,443.5,443.5,132993
10/16/2013,443,446,439,442.75,442.75,120313
10/17/2013,442,446.5,441.5,443,443,109641
10/18/2013,442.5,447.75,440.75,441.5,441.5,113287
10/21/2013,440.5,444.5,438,444,444,105735
10/22/2013,443.25,444.5,437.5,438.25,438.25,94419
10/23/2013,438,446.25,437.5,442.75,442.75,154657
10/24/2013,442,444.5,438.5,440.25,440.25,145523
10/25/2013,440,442,439.5,440,440,114537
10/28/2013,439,440,430.25,430.75,430.75,197956
10/29/2013,430.25,434,428.25,432,432,160427
10/30/2013,431.5,435,429.5,430.25,430.25,145107
10/31/2013,430,436.25,427,428.25,428.25,226896
11/1/2013,427.75,429.75,425.75,427.25,427.25,175603
11/4/2013,426.25,428.75,425.25,426.25,426.25,154961
11/5/2013,425.5,427,424,425,425,173087
11/6/2013,424.5,426,420.75,421.25,421.25,203384
11/7/2013,421,424.25,420,420.5,420.5,240006
11/8/2013,419.5,429.5,415.5,426.75,426.75,367855
11/11/2013,427.25,437.25,427.25,434.75,434.75,256555
11/12/2013,434.25,438,430.25,432.25,432.25,176527
11/13/2013,432,434.5,428.75,429.75,429.75,226433
11/14/2013,429.75,431.25,425.5,426.5,426.5,166631
11/15/2013,426,430,421.5,422,422,215387
11/18/2013,421.5,422.5,411.5,412,412,251099
11/19/2013,411.75,419,410.75,417.75,417.75,184949
11/20/2013,417.5,419,415,417,417,146175
11/21/2013,417,424,416.75,423,423,184359
11/22/2013,422.25,426.75,420.5,422.25,422.25,191252
11/25/2013,422.5,426.5,422.25,424.75,424.75,122502
11/26/2013,424.75,425,415.75,418.5,418.5,134287
11/27/2013,418,422.25,416.25,417.25,417.25,132013
11/29/2013,418.75,419.5,413,415.25,415.25,21820
12/2/2013,414.75,417.25,410,416.5,416.5,14977
12/3/2013,416.5,423,415,422,422,9178
12/4/2013,421.5,430,418,425.5,425.5,7667
12/5/2013,425.5,426.25,420.5,422.75,422.75,2386
12/6/2013,422.5,425,419.5,424,424,2079
12/9/2013,424,429,422.75,428.5,428.5,1397
12/10/2013,428,431.25,421.75,427.5,427.5,3136
12/11/2013,427.5,432,426,431.25,431.25,1779
12/12/2013,431.25,431.75,424.25,428.25,428.25,1677
12/13/2013,430,430,420.5,420.5,420.5,106098
12/16/2013,425.75,426.5,420.5,423.25,423.25,114420
12/17/2013,423,429,422,426.75,426.75,89620
12/18/2013,426,429.75,423,425,425,81535
12/19/2013,425,431,424.25,430.5,430.5,99370
12/20/2013,429.75,434.25,427.5,433.25,433.25,92615
12/23/2013,433,436,431.75,434.25,434.25,65971
12/24/2013,433.5,435.75,431.75,434.5,434.5,28452
12/26/2013,433,433,426,426.25,426.25,72950
12/27/2013,426.25,429,426,427.5,427.5,52403
12/30/2013,426.5,426.75,423,423.5,423.5,60441
12/31/2013,423.5,423.5,421.25,422,422,77092
1/2/2014,422,427.25,418.5,420.5,420.5,136284
1/3/2014,420.5,424,417,423.5,423.5,110192
1/6/2014,423.5,428,423.5,427.75,427.75,96635
1/7/2014,427,430,425.25,426,426,124441
1/8/2014,425.25,427.75,414.75,417,417,221233
1/9/2014,416,416.75,408,412,412,228114
1/10/2014,411.5,433,406.25,432.75,432.75,365581
1/13/2014,431.75,435.5,430.5,434.5,434.5,219138
1/14/2014,433.5,434,427.25,431.5,431.5,156818
1/15/2014,431,431.5,425.5,425.75,425.75,118783
1/16/2014,425.75,430,425,428,428,131695
1/17/2014,427,428,422.25,424,424,95493
1/21/2014,424,425.75,421,425,425,134010
1/22/2014,425,429,424.5,426.25,426.25,114794
1/23/2014,426,431.25,425.75,429,429,157783
1/24/2014,428.5,430.25,425.5,429.5,429.5,126819
1/27/2014,428.75,432.75,427,431.75,431.75,132838
1/28/2014,431,433.75,430.75,432,432,118856
1/29/2014,431.25,431.75,427,427.5,427.5,147425
1/30/2014,427.5,434.5,427.25,433.5,433.5,174534
1/31/2014,432.5,434.5,431.25,434,434,135050
2/3/2014,433.5,438.75,433.25,435.75,435.75,167839
2/4/2014,435.5,442,434.5,441.75,441.75,179800
2/5/2014,441,444,439,443.25,443.25,169908
2/6/2014,442.5,447.25,441.25,443,443,191086
2/7/2014,442.5,445,440.5,444.25,444.25,171623
2/10/2014,442.75,449,440,443,443,252408
2/11/2014,442.75,444,437.25,441.5,441.5,221223
2/12/2014,440.75,445.75,439.25,440,440,209920
2/13/2014,439.75,442,439,440.5,440.5,174150
2/14/2014,440.25,446,438,445.25,445.25,177419
2/18/2014,445,450,444.5,449.5,449.5,140683
2/19/2014,448.5,454.5,448.25,453.75,453.75,243325
2/20/2014,453.25,456.5,451,455.75,455.75,191961
2/21/2014,455.5,456.5,450.25,453,453,145576
2/24/2014,451.5,452.75,445.5,451.5,451.5,141751
2/25/2014,451,456.25,448.25,455.75,455.75,123589
2/26/2014,454.75,459,453.75,455.5,455.5,113291
2/27/2014,455,458,447,448,448,140676
2/28/2014,448,458.75,447.75,457.5,457.5,36979
3/3/2014,459,476.25,457.25,464,464,20819
3/4/2014,462.75,477.5,458,476.75,476.75,10937
3/5/2014,475,481,472.25,475.25,475.25,6726
3/6/2014,474.25,487.25,473.75,485.75,485.75,4262
3/7/2014,485.25,495,478,481,481,7131
3/10/2014,479,481.25,470.25,472,472,1561
3/11/2014,471.75,480,468.25,478,478,1325
3/12/2014,477.75,484.5,472,484.25,484.25,1037
3/13/2014,483.75,486.25,477.5,484.25,484.25,1123
3/14/2014,484.5,484.75,472.25,472.25,472.25,109124
3/17/2014,484.5,487.5,476.5,479,479,85187
3/18/2014,478.25,487,477,486.25,486.25,90577
3/19/2014,485.75,491.75,482.25,487.75,487.75,113870
3/20/2014,487,487.5,478,478.5,478.5,102863
3/21/2014,478.5,481,476,479,479,86237
3/24/2014,479,491,478.5,490,490,110121
3/25/2014,489.5,490,485,486.5,486.5,84748
3/26/2014,486,487.75,482.5,484.5,484.5,79966
3/27/2014,484,492.75,482,492,492,132271
3/28/2014,491,496.25,489,492,492,118113
3/31/2014,490.25,503.75,475.5,502,502,283223
4/1/2014,501.5,512.5,501.25,507.5,507.5,172036
4/2/2014,506.75,507.5,490.5,495.75,495.75,159001
4/3/2014,497,501,494,500,500,107969
4/4/2014,498.5,502.5,492.75,501.75,501.75,102928
4/7/2014,500.25,502.5,494.5,499.25,499.25,156859
4/8/2014,498.5,507.5,496.25,507,507,131388
4/9/2014,506.25,519,500,502.25,502.25,266121
4/10/2014,502,503,494,501.25,501.25,152750
4/11/2014,499,505.25,497.5,498.5,498.5,147245
4/14/2014,498.25,507,497.5,503,503,113216
4/15/2014,502.75,506.75,497.5,503.75,503.75,134416
4/16/2014,502.5,505,495.25,497.5,497.5,103705
4/17/2014,497.5,501.25,493,494.75,494.75,102322
4/21/2014,494,494,485.5,488.5,488.5,115411
4/22/2014,489,500,487.25,496.25,496.25,162634
4/23/2014,495.75,504.25,494.5,503.5,503.5,107481
4/24/2014,502.75,507.5,499.5,501.25,501.25,111415
4/25/2014,501.25,510.75,500.75,507,507,90449
4/28/2014,506.25,512.5,505.25,507.75,507.75,99351
4/29/2014,509,516,508.25,515.75,515.75,87219
4/30/2014,515,515.5,509,514,514,30696
5/1/2014,513.25,515.75,501,503.25,503.25,18177
5/2/2014,503,505.25,492,494,494,15131
5/5/2014,494,504.5,493.25,503.25,503.25,3527
5/6/2014,503,514,497.75,513,513,4147
5/7/2014,512,514,507,510.25,510.25,2555
5/8/2014,510.75,514,505,513.25,513.25,1655
5/9/2014,512,519.5,503,505,505,2068
5/12/2014,503,503,495.75,497.5,497.5,2325
5/13/2014,498,503.75,497,503.25,503.25,2036
5/14/2014,503.25,505.5,494.75,494.75,494.75,105785
5/15/2014,495.5,497.25,481.75,484.25,484.25,138763
5/16/2014,484.5,487,480.25,483.5,483.5,92663
5/19/2014,481.75,482.5,476.25,477.25,477.25,119746
5/20/2014,477.75,481.25,473,473.5,473.5,113173
5/21/2014,473.5,476,472.5,474.5,474.5,96480
5/22/2014,474.5,482.5,472.5,476.75,476.75,110932
5/23/2014,477.5,480.5,475.5,478,478,85635
5/27/2014,474.5,475,469.25,469.75,469.75,101114
5/28/2014,469.75,473,466.5,472.5,472.5,102757
5/29/2014,472.5,472.75,467.25,469.5,469.5,131247
5/30/2014,469.75,473.5,465,465.75,465.75,128747
6/2/2014,465,470.5,460.25,465.5,465.5,160531
6/3/2014,463.25,465,456,458.25,458.25,118132
6/4/2014,458.5,460.5,454.25,456.25,456.25,93357
6/5/2014,457,458,448.5,449,449,113818
6/6/2014,449,459.75,447,459,459,163777
6/9/2014,457,457.5,445.5,451,451,158202
6/10/2014,450.5,455,444.75,445.5,445.5,142517
6/11/2014,445.5,449.75,439.25,441,441,185493
6/12/2014,440.5,445,439.5,444,444,157865
6/13/2014,444,449.75,443.75,447,447,127960
6/16/2014,444.25,449.5,440.25,441,441,128964
6/17/2014,440.75,441.5,435.5,438.75,438.75,109891
6/18/2014,438.5,443.75,438.5,441.5,441.5,95337
6/19/2014,441,450.75,441,450.5,450.5,117242
6/20/2014,449.75,453.75,446.25,453.25,453.25,112310
6/23/2014,453,457.75,444,444.5,444.5,113223
6/24/2014,444.75,445,439.5,443,443,108660
6/25/2014,443,443,440,441,441,135829
6/26/2014,441.5,446,440.75,442.75,442.75,121751
6/27/2014,442.25,444.5,440,443,443,111681
6/30/2014,443,443.75,422.5,424.25,424.25,32988
7/1/2014,423.75,423.75,416,422.75,422.75,9735
7/2/2014,423,423.25,416.25,418.5,418.5,6362
7/3/2014,418.75,420.25,416.25,417,417,3041
7/7/2014,412.25,413.25,405.5,409.25,409.25,2821
7/8/2014,410.5,411,407.25,408.25,408.25,3811
7/9/2014,408.75,408.75,400.75,404,404,3041
7/10/2014,404,406,399.25,400.5,400.5,2865
7/11/2014,400.5,403.5,394,399.75,399.75,1990
7/14/2014,397.75,408.75,390,390.25,390.25,63853
7/15/2014,381,381.25,371,374,374,104821
7/16/2014,374,386.25,373.75,378.25,378.25,87367
7/17/2014,378,387.75,374.5,379.5,379.5,99242
7/18/2014,379,381.25,370.75,371.25,371.25,63661
7/21/2014,369,369,363,364,364,80268
7/22/2014,363.5,367,360,360.25,360.25,56738
7/23/2014,360,363.5,357.5,362.5,362.5,59923
7/24/2014,361.75,369,356.5,361.5,361.5,80591
7/25/2014,361,363.5,357,363,363,76154
7/28/2014,363,369.25,363,367.75,367.75,62888
7/29/2014,367.5,368.5,358.5,361.5,361.5,76338
7/30/2014,361,364.25,357.75,361.75,361.75,78868
7/31/2014,360.5,361.5,356.75,357,357,68927
8/1/2014,357,358.75,351.5,352.5,352.5,73337
8/4/2014,351.5,361.25,351.5,358.75,358.75,75699
8/5/2014,358,358.25,353,356.25,356.25,65793
8/6/2014,355.75,364,355.5,363.25,363.25,75358
8/7/2014,362,362.75,355.75,359.5,359.5,133125
8/8/2014,358.75,359.5,351.25,351.75,351.75,123611
8/11/2014,351,357.75,350.5,356.75,356.75,165303
8/12/2014,355.5,362,347.75,358.5,358.5,194070
8/13/2014,358,361,354.5,358,358,110215
8/14/2014,357.75,362.75,355,362,362,68506
8/15/2014,361,368,360.5,365.75,365.75,74813
8/18/2014,365.5,370,359.75,360.75,360.75,78822
8/19/2014,360,363.25,356.5,362.5,362.5,80142
8/20/2014,361.5,362,356.25,359.5,359.5,95879
8/21/2014,358.75,366,358,362.25,362.25,98455
8/22/2014,361.25,367,361.25,365.5,365.5,107057
8/25/2014,363.5,364.25,358.75,360,360,78751
8/26/2014,359,359.5,353.5,356,356,86304
8/27/2014,355,356.5,352.5,356,356,72872
8/28/2014,355.25,362,354.75,361.75,361.75,71290
8/29/2014,360,361.75,356,359,359,30831
9/2/2014,357.5,360.5,355,355.75,355.75,11396
9/3/2014,355,355,340.5,341.25,341.25,11532
9/4/2014,341.25,342.25,333.5,335.75,335.75,5047
9/5/2014,336.25,347.5,335.25,346.5,346.5,3218
9/8/2014,345,348,336.75,339.25,339.25,893
9/9/2014,338.75,338.75,334.75,336.25,336.25,1596
9/10/2014,336,340.75,335,338.75,338.75,1298
9/11/2014,338,338,329,331.75,331.75,1728
9/12/2014,333.5,339,330.25,339,339,106215
9/15/2014,337,343.5,335.75,343,343,102671
9/16/2014,342.5,350.5,338.75,343.75,343.75,144551
9/17/2014,343.25,344.25,339.25,341.75,341.75,83632
9/18/2014,341,341.75,338,338.25,338.25,100943
9/19/2014,338,338.25,331.5,331.5,331.5,107635
9/22/2014,331,331.5,326.75,330.25,330.25,131674
9/23/2014,329.5,331,325.25,325.5,325.5,125167
9/24/2014,325.5,330,324.75,329.5,329.5,132651
9/25/2014,329.25,330.75,325.25,326,326,107743
9/26/2014,326,327,322.75,323,323,86605
9/29/2014,322.25,326.5,322,325.75,325.75,104805
9/30/2014,325.5,326.25,319.5,320.75,320.75,173979
10/1/2014,320.25,323.5,318.25,321.25,321.25,121907
10/2/2014,320.5,323.25,319.25,322.75,322.75,123125
10/3/2014,322.75,325.75,321,323.25,323.25,92118
10/6/2014,323.25,332.75,323.25,332.5,332.5,134901
10/7/2014,331.75,342.25,330.5,340.5,340.5,218114
10/8/2014,340,343.5,337.5,343.25,343.25,127485
10/9/2014,342.5,348,340.75,344.75,344.75,174549
10/10/2014,343.25,348.5,332.5,334,334,234751
10/13/2014,333.5,347.5,330.5,346,346,142097
10/14/2014,345.5,357.5,343,357,357,194804
10/15/2014,356,358.25,346.5,347.5,347.5,183378
10/16/2014,347.75,353,345,352.25,352.25,138242
10/17/2014,351.75,355.75,346.5,348,348,127179
10/20/2014,345.25,349,342,348.25,348.25,140828
10/21/2014,347.5,358.75,347,356,356,159476
10/22/2014,355.5,361,352.25,353,353,174942
10/23/2014,352,360.25,351,359.75,359.75,144314
10/24/2014,359.25,365,352.25,353,353,162470
10/27/2014,351.75,363.75,348.5,363,363,172966
10/28/2014,362.5,371.75,361.25,364.5,364.5,222302
10/29/2014,364.25,376,362.5,375.25,375.25,217048
10/30/2014,374.75,381,371.5,374,374,203146
10/31/2014,372.75,378,368,376.75,376.75,190821
11/3/2014,374.5,375.25,370.5,373.5,373.5,157753
11/4/2014,372.5,372.5,364,364.5,364.5,178121
11/5/2014,364,371.75,359,370.25,370.25,213921
11/6/2014,369.5,374.5,366.5,371.25,371.25,173692
11/7/2014,370,371.75,364.25,367.5,367.5,207974
11/10/2014,366,378.75,364.75,369.25,369.25,308187
11/11/2014,368.25,374.5,365.5,373.75,373.75,225095
11/12/2014,373.5,385,372.75,377.75,377.75,337611
11/13/2014,377,389,377,386.25,386.25,299508
11/14/2014,385.5,387,380.5,381.75,381.75,160958
11/17/2014,381.5,384.25,374.25,377.5,377.5,166794
11/18/2014,377.5,378.75,371.25,372,372,165776
11/19/2014,371.75,372,362.75,363.25,363.25,203634
11/20/2014,363,374.75,362.5,373.25,373.25,192317
11/21/2014,372.75,381.5,369.75,372.75,372.75,208536
11/24/2014,372.25,372.75,365.5,367.5,367.5,159589
11/25/2014,367.5,375.25,366.25,374.25,374.25,153228
11/26/2014,374,378.75,373.75,378.25,378.25,163797
11/28/2014,377,380.25,370.25,375.75,375.75,29217
12/1/2014,374,377.75,370.25,375.5,375.5,18534
12/2/2014,375.25,376.75,367.5,367.75,367.75,13656
12/3/2014,367.5,369.5,364.25,368.75,368.75,8079
12/4/2014,368.5,376.75,367.75,376,376,9626
12/5/2014,375.25,382.5,372.25,381.5,381.5,3531
12/8/2014,380.5,386.25,376.5,377.5,377.5,7014
12/9/2014,377.25,383.75,374.75,383,383,7143
12/10/2014,382.5,384.75,377.75,382.5,382.5,5464
12/11/2014,382.5,390.5,382.5,390,390,5451
12/12/2014,389.75,398.5,388,396.25,396.25,194045
12/15/2014,407.5,412.5,405,408.5,408.5,162942
12/16/2014,407.75,411.5,404,406,406,172142
12/17/2014,405.75,410,403.5,408.25,408.25,120238
12/18/2014,408,414,407,411,411,125321
12/19/2014,410.75,411.25,405,410.5,410.5,117608
12/22/2014,409.75,414.25,408.5,411.75,411.75,90601
12/23/2014,411,415.75,410.5,414,414,90856
12/24/2014,413.5,415,405.75,407.75,407.75,68812
12/26/2014,410.25,415,405.75,414.75,414.75,52280
12/29/2014,414,417,410.75,412.75,412.75,86310
12/30/2014,411.75,412.75,406,406.5,406.5,95776
12/31/2014,406,406.5,396,397,397,119262
1/2/2015,396.25,398.5,391.5,395.75,395.75,88774
